cik,company_name,executive_name,title_context
0001673772,"RAPT Therapeutics, Inc.",Scientific Assessment,"Inc., where he served as Vice President, Medicinal Chemistry from 2008 to 2011 and as Executive Director of Scientific Assessment and Licensing in 2012, Neurogen Technologies, Inc., where he served as"
0001673772,"RAPT Therapeutics, Inc.",Warner Lambert,"2008, and Pfizer Inc., where he served as Senior Director of Neuroscience Chemistry from 2003 to 2005. Prior to that, Dr. Wustrow held positions of increasing responsibility at Pfizer Inc. and Parke D"
0001673772,"RAPT Therapeutics, Inc.",Myers Squibb,"From 1999 to 2017, Dr.&nbsp;Giordano worked at Bristol-Myers Squibb Co., a pharmaceutical company, most recently serving as Senior Vice President and Head of Development of Oncology and Immuno-Oncolog"
0001673772,"RAPT Therapeutics, Inc.",Weil Cornell,"directors of Epizyme, Inc., a biopharmaceutical company. He received a M.D. from Weil Cornell Medical College and a B.A. in Natural Science from Johns Hopkins University. We believe that Dr.&nbsp;Gior"
0001709401,"Rubius Therapeutics, Inc.",David R. Epstein,"and medical personnel. We are highly dependent on our management, scientific and medical personnel, including David R. Epstein, our Chairman, Pablo J. Cagnoni, our Chief Executive Officer, Torben"
0001709401,"Rubius Therapeutics, Inc.",Straight Nissen,"Straight Nissen, our President, Andrew Oh, our Chief Financial Officer, Chris Carpenter, our Chief Medical Officer and Spencer Fisk, our Senior Vice President of Manufacturing. The loss of the"
0001709401,"Rubius Therapeutics, Inc.",Chris Carpenter,"Straight Nissen, our President, Andrew Oh, our Chief Financial Officer, Chris Carpenter, our Chief Medical Officer and Spencer Fisk, our Senior Vice President of Manufacturing. The loss of the"
0001709401,"Rubius Therapeutics, Inc.",Spencer Fisk,"Straight Nissen, our President, Andrew Oh, our Chief Financial Officer, Chris Carpenter, our Chief Medical Officer and Spencer Fisk, our Senior Vice President of Manufacturing. The loss of the"
0001709401,"Rubius Therapeutics, Inc.",Assistant Professor,"Officer and Vice President of Clinical Research and Medical Affairs at OSI Pharmaceuticals,&nbsp;Inc. from July 2004 to March 2007. Dr.&nbsp;Cagnoni was also Assistant Professor of Medicine and"
0001709401,"Rubius Therapeutics, Inc.",Development Strategic,"Research and Development Strategic Portfolio Management and Planning from July 2015 to November 2016, Head of Strategy, Portfolio and Operations of the Biotherapeutics Research&nbsp;&amp; Development"
0001709401,"Rubius Therapeutics, Inc.",Christopher L. Carpenter,"Christopher L. Carpenter, M.D., Ph.D. has served as our Chief Medical Officer since September 2017. Prior to joining our company, Dr.&nbsp;Carpenter"
0001709401,"Rubius Therapeutics, Inc.",David H. Koch,"2005, he has served as a David H. Koch Institute Professor at the Massachusetts Institute of Technology. Dr.&nbsp;Langer is co-founder and serves on the board of directors and scientific advisory"
0001709401,"Rubius Therapeutics, Inc.",Michael Rosenblatt,"Michael Rosenblatt, M.D. has served as a member of our board of directors since December 2014 and as Chief Medical Officer of Flagship Pioneering since"
0001709401,"Rubius Therapeutics, Inc.",Carpenter Employment,"Under the employment agreement with Dr.&nbsp;Carpenter, or the Carpenter Employment Agreement, he will continue to serve as our Chief Medical Officer on an"
0001709401,"Rubius Therapeutics, Inc.",Abigail P. Johnson,"FMR Funds are managed by direct or indirect subsidiaries of FMR&nbsp;LLC. Abigail P. Johnson is a Director, the Vice Chairman, the Chief Executive Officer and the President of FMR&nbsp;LLC."
0001685071,"Dova Pharmaceuticals, Inc.",Alex Sapir,"We are highly dependent on the management, development, clinical, financial and business development expertise of Alex Sapir, our Chief Executive Officer,"
0001685071,"Dova Pharmaceuticals, Inc.",Kevin Laliberte,"Douglas Blankenship, our Chief Financial Officer, Lee&nbsp;F. Allen, our Chief Medical Officer, and Kevin Laliberte, our Senior Vice President, Product Development, as well as the other members of"
0001685071,"Dova Pharmaceuticals, Inc.",Lee F. Allen,"Lee F. Allen, M.D., Ph.D. has served as our Chief Medical Officer since April 2017. From January 2016 to April 2017, Dr.&nbsp;Allen served as Chief"
0001685071,"Dova Pharmaceuticals, Inc.",Associate Vice,"various positions at United Therapeutics Corporation, including as the Senior Vice President, Product Development and Clinical Operations from March 2015 to March 2017, as the Associate Vice President"
0001685071,"Dova Pharmaceuticals, Inc.",Syntheon Cardiology,"2015, Mr.&nbsp;Novak served as President and Chief Executive Officer of Syntheon Cardiology,&nbsp;LLC, an early-stage company developing a percutaneous prosthetic aortic heart valve. From"
0001685071,"Dova Pharmaceuticals, Inc.",New Business,"Mr.&nbsp;Stalfort was the Executive Vice President for New Business Development/M&amp;A for PBM Products. Mr.&nbsp;Stalfort is also a founding Partner of Octagon Partners and Octagon Finance, historic"
0001685071,"Dova Pharmaceuticals, Inc.",Octagon Finance,"Mr.&nbsp;Stalfort was the Executive Vice President for New Business Development/M&amp;A for PBM Products. Mr.&nbsp;Stalfort is also a founding Partner of Octagon Partners and Octagon Finance, historic"
0001685071,"Dova Pharmaceuticals, Inc.",Sean Stalfort,"consultant. During our limited operating history in 2016, Paul&nbsp;B. Manning acted as our Chief Executive Officer and Sean Stalfort acted as our President; we refer to Mr.&nbsp;Manning and"
0001638851,"Inpellis, Inc.",David Staskin,"management, including Patrick T. Mooney, M.D., our President and Chief Executive Officer and David Staskin, M.D . , our Chief Strategy Officer and Secretary. The loss of the services of any of these p"
0001638851,"Inpellis, Inc.",John Masiz,"pursue commercialization. Until June 2014, the sole officer and director of Inpellis was John Masiz, the founder and Chief Executive Officer of BioChemics. Mr.&nbsp;Masiz was not compensated by Inpell"
0001638851,"Inpellis, Inc.",The Baldwin,"Mr.&nbsp;Clarke currently serves as a Co-Founder of The Baldwin&nbsp;&amp; Clarke Companies, a diversified financial services organization made up of four independent companies established in 1972. Mr"
0001638851,"Inpellis, Inc.",South East,"a Partner with IDG Ventures SEA. Prior to joining IDG Ventures, Mr.&nbsp;de Bure served in a number of roles for eBay, Inc. culminating in South East Asia Managing Director from 2001 to 2005. Mr.&nbsp"
0001638851,"Inpellis, Inc.",Asia Managing,"a Partner with IDG Ventures SEA. Prior to joining IDG Ventures, Mr.&nbsp;de Bure served in a number of roles for eBay, Inc. culminating in South East Asia Managing Director from 2001 to 2005. Mr.&nbsp"
0001638851,"Inpellis, Inc.",Thorne Diagnostics,"Executive Officer from January 2015 to June 2015. Prior to joining our Company, Dr.&nbsp;McCoy served as President and Chief Executive Officer of Thorne Diagnostics, Inc. from March 2008 to March 2015"
0001638851,"Inpellis, Inc.",Hamilton Thorne,"Executive Officer from January 2015 to June 2015. Prior to joining our Company, Dr.&nbsp;McCoy served as President and Chief Executive Officer of Thorne Diagnostics, Inc. from March 2008 to March 2015"
0001638851,"Inpellis, Inc.",North Shore,"Company, Dr.&nbsp;McCoy is currently Co-Founder and Chairman of the Board of Directors of North Shore InnoVentures, Inc., a non-profit incubator of early-stage biotechnology and clean technology compa"
0001638851,"Inpellis, Inc.",Marshall Sterman,"2015, all of our operations were financed through advances from BioChemics and direct payment of expenses by BioChemics on our behalf. Marshall Sterman, who serves as the Chief Executive Officer of Bi"
0001638851,"Inpellis, Inc.",Equity Plan,"the terms of the agreement. Pursuant to the completion of the Company&#146;s 2015 Equity Plan, the Chief Executive Officer will receive an Incentive Stock Option for the purchase of 3,461,540&nbsp;sha"
0001638851,"Inpellis, Inc.",Stock Option,then fair market value of the common stock. The Incentive Stock Option Grant will vest based on performance criterial as defined in the terms of the agreement. The Company also committed to issuing th
0001619087,SteadyMed Ltd.,Samson Venture,"Director for Samson Venture Partners,&nbsp;LLC, a life science investment fund. Dr.&nbsp;Ginor is a graduate of the Elliot School of International Affairs with a degree in International Economics,"
0001619087,SteadyMed Ltd.,Specified Related,"the compensation of our chief executive officer (subject to limited exceptions), requiring the approval described above under ""Management&nbsp;&#151; Approval of Specified Related Party"
0001557883,"Dermira, Inc.",Thomas G. Wiggans,"Chairman of the Board, Thomas G. Wiggans; our Chief Medical Officer and a member of our board of directors, Eugene A. Bauer, M.D.; our Chief Operating Officer and Chief Financial Officer, Andrew L."
0001557883,"Dermira, Inc.",Christopher M. Griffith,"Guggenhime; our Executive Vice President, Product Development, Luis&nbsp;C. Pe&ntilde;a; and our Vice President, Corporate Development and Strategy, Christopher M. Griffith. The loss of the"
0001557883,"Dermira, Inc.",Southern Methodist,an M.B.A. from Southern Methodist University. Our board of directors believes that Mr.&nbsp;Wiggans' depth of senior management experience and his track record of new product development and
0001557883,"Dermira, Inc.",Luis C. Pe,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Luis C. Pe&ntilde;a is a co-founder and has served as our Executive Vice President of Product Development since July 2013, after"
0001557883,"Dermira, Inc.",Schering Berlin,"of Schering Berlin,&nbsp;Inc., a pharmaceutical company, and Chief Executive Officer and President of Berlex Laboratories,&nbsp;Inc., a research, development and manufacturing organization, from"
0001557883,"Dermira, Inc.",Wiggans Living,G. Wiggans is a co-trustee of the Wiggans Living Trust dated 5/14/02. Mr.&nbsp;Wiggans is our Chief Executive Officer and Chairman of the Board.
0001610618,"Cidara Therapeutics, Inc.",Jeff Stein,"Jeff Stein, Ph.D., our Chief Executive Officer , was CEO of Trius Therapeutics, Inc. from its founding in 2007 until its acquisition by Cubist"
0001610618,"Cidara Therapeutics, Inc.",Dirk Thye,"Dirk Thye, M.D., our Chief Medical Officer , was a founder of Cerexa, Inc. where he led the development of the antibacterial drug ceftaroline, marketed under the name Teflaro by Forest Laboratories, I"
0001610618,"Cidara Therapeutics, Inc.",After Cerexa,"Actavis plc). After Cerexa was acquired in 2007 by Forest Laboratories and operated as an independent subsidiary, Dr.&nbsp;Thye became its President. Prior to joining Cerexa, Dr.&nbsp;Thye was a found"
0001610618,"Cidara Therapeutics, Inc.",Ken Bartizal,"Ken Bartizal, Ph.D., our Chief Development Officer , served previously as Chief Development Officer at Trius Therapeutics, leading development of Sivextro from pre-IND to NDA filing. Prior to joining "
0001610618,"Cidara Therapeutics, Inc.",Kevin Forrest,"Kevin Forrest, Ph.D., our Chief Operating Officer and Chief Financial Officer , is a founder of Cidara. Previously, he was a Principal at 5AM Ventures, our founding investor. At 5AM, he led the spin-o"
0001610618,"Cidara Therapeutics, Inc.",Jim Balkovec,"Jim Balkovec, Ph.D., our Senior Vice President, Research , has over 28 years of experience in the pharmaceutical industry and has a broad background in drug discovery. He served previously as Senior S"
0001610618,"Cidara Therapeutics, Inc.",Team Leader,"Director and Team Leader at Merck&nbsp;&amp; Co. where he managed programs in infectious disease, metabolic syndrome, inflammatory and thrombosis disease areas and has brought over a dozen development"
0001610618,"Cidara Therapeutics, Inc.",Jeffrey Stein,"Jeffrey Stein, Ph.D. Dr.&nbsp;Stein joined us as President and Chief Executive Officer in January 2014. Prior to joining us, Dr.&nbsp;Stein was the President and"
0001610618,"Cidara Therapeutics, Inc.",Kenneth Bartizal,"Kenneth Bartizal, Ph.D. Dr.&nbsp;Bartizal joined us as Chief Development Officer in July 2014. From 2007 to 2013 he served as Chief Development Officer at Trius"
0001610618,"Cidara Therapeutics, Inc.",Antiviral New,"Antiviral New Products, Global Lead for the Hospital Antifungal Franchise, and Director of Marketing and Strategic Planning for the Anti-inflammatory and Analgesic Franchise. Mr.&nbsp;Daruwala spent s"
0001610618,"Cidara Therapeutics, Inc.",Strategic Planning,"Antiviral New Products, Global Lead for the Hospital Antifungal Franchise, and Director of Marketing and Strategic Planning for the Anti-inflammatory and Analgesic Franchise. Mr.&nbsp;Daruwala spent s"
0001610618,"Cidara Therapeutics, Inc.",Analgesic Franchise,"Antiviral New Products, Global Lead for the Hospital Antifungal Franchise, and Director of Marketing and Strategic Planning for the Anti-inflammatory and Analgesic Franchise. Mr.&nbsp;Daruwala spent s"
0001610618,"Cidara Therapeutics, Inc.",Nycomed Salutar,"5AM Ventures, Dr.&nbsp;Rocklage served as Chief Executive Officer and Chairman of the Board of Cubist Pharmaceuticals Inc., a publicly-traded pharmaceutical company, from 1994 to 2003 and as President"
